요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명
명성약국,81,약국,210000,부산,210014,부산수영구
반송조은약국,81,약국,210000,부산,210009,부산해운대구
지영약국,81,약국,210000,부산,210004,부산진구
만수약국,81,약국,210000,부산,210003,부산동래구
중앙약국,81,약국,210000,부산,210010,부산사하구
참편한약국,81,약국,210000,부산,210008,부산중구
영진약국,81,약국,210000,부산,210009,부산해운대구
동서약국,81,약국,210000,부산,210004,부산진구
성심약국,81,약국,210000,부산,210009,부산해운대구
정화약국,81,약국,210000,부산,210006,부산서구
김약국,81,약국,210000,부산,210010,부산사하구
유성약국,81,약국,110000,서울,110015,은평구
하이온누리약국,81,약국,110000,서울,110011,성동구
프라임온누리약국,81,약국,110000,서울,110012,성북구
우주온누리약국,81,약국,110000,서울,110012,성북구
경희온누리약국,81,약국,110000,서울,110007,동대문구
휴베이스다정약국,81,약국,110000,서울,110004,관악구
대화약국,81,약국,110000,서울,110023,광진구
밝은온누리약국,81,약국,110000,서울,110024,강북구
행복한약국,81,약국,110000,서울,110019,중랑구
온누리성원약국,81,약국,110000,서울,110002,강동구
봉화신세계약국,81,약국,110000,서울,110019,중랑구
세이지약국,81,약국,110000,서울,110010,서대문구
시장약국,81,약국,110000,서울,110003,강서구
기린약국,81,약국,110000,서울,110011,성동구
올리브약국,81,약국,110000,서울,110007,동대문구
메디칼보민약국,81,약국,210000,부산,210004,부산진구
동산온누리약국,81,약국,110000,서울,110003,강서구
성민약국,81,약국,310000,경기,312300,김포시
안면약국,81,약국,340000,충남,340016,태안군
금오약국,81,약국,110000,서울,110017,중구
햇빛약국,81,약국,110000,서울,110023,광진구
길동중앙약국,81,약국,110000,서울,110002,강동구
무지개약국,81,약국,110000,서울,110020,양천구
아나파약국,81,약국,110000,서울,110023,광진구
팜플러스약국,81,약국,340000,충남,340400,보령시
한아름약국,81,약국,340000,충남,340015,홍성군
엘림약국,81,약국,340000,충남,340202,천안동남구
원약국,81,약국,250000,대전,250003,대전서구
노은열린약국,81,약국,250000,대전,250001,대전유성구
청담약국,81,약국,340000,충남,340600,서산시
애플약국,81,약국,250000,대전,250003,대전서구
효약국,81,약국,340000,충남,340300,공주시
가까운약국,81,약국,340000,충남,340201,천안서북구
둥지약국,81,약국,410000,세종시,410000,세종시
미소팜약국,81,약국,340000,충남,340202,천안동남구
와이약국,81,약국,340000,충남,340500,아산시
대청정문약국,81,약국,250000,대전,250003,대전서구
아름미듬약국,81,약국,410000,세종시,410000,세종시
대전하나로약국,81,약국,250000,대전,250005,대전중구
활기찬약국,81,약국,340000,충남,340202,천안동남구
삼층약국,81,약국,340000,충남,340201,천안서북구
스타약국,81,약국,250000,대전,250001,대전유성구
성환녹십자약국,81,약국,340000,충남,340201,천안서북구
새봄약국,81,약국,250000,대전,250004,대전동구
중앙약국,81,약국,340000,충남,340016,태안군
중경당약국,81,약국,110000,서울,110007,동대문구
늘푸른약국,81,약국,110000,서울,110006,도봉구
월드약국,81,약국,110000,서울,110020,양천구
금산약국,81,약국,340000,충남,340002,금산군
고려약국,81,약국,340000,충남,340007,부여군
한성약국,81,약국,340000,충남,340201,천안서북구
이조은약국,81,약국,340000,충남,340900,당진시
행복한온누리 약국,81,약국,250000,대전,250005,대전중구
한사랑약국,81,약국,340000,충남,340009,서천군
동해약국,81,약국,250000,대전,250002,대전대덕구
시민약국,81,약국,340000,충남,340700,논산시
밝은약국,81,약국,340000,충남,340015,홍성군
아산정문약국,81,약국,340000,충남,340500,아산시
하나로약국,81,약국,250000,대전,250001,대전유성구
감초당 온누리 약국,81,약국,410000,세종시,410000,세종시
열린약국,81,약국,410000,세종시,410000,세종시
한솔약국,81,약국,250000,대전,250004,대전동구
제일약국,81,약국,340000,충남,340002,금산군
보람약국,81,약국,340000,충남,340016,태안군
새길약국,81,약국,250000,대전,250005,대전중구
다온약국,81,약국,250000,대전,250003,대전서구
장항종로약국,81,약국,340000,충남,340009,서천군
명성약국,81,약국,340000,충남,340012,예산군
참좋은약국,81,약국,250000,대전,250001,대전유성구
건생약국,81,약국,340000,충남,340300,공주시
정문약국,81,약국,340000,충남,340300,공주시
터미널약국,81,약국,380000,경남,381000,거제시
제일약국,81,약국,110000,서울,110009,마포구
화양백화점약국,81,약국,110000,서울,110023,광진구
서현온누리약국,81,약국,110000,서울,110017,중구
온누리삼선약국,81,약국,110000,서울,110002,강동구
오월애약국,81,약국,110000,서울,110002,강동구
미소진약국,81,약국,110000,서울,110002,강동구
DMC하늘약국,81,약국,110000,서울,110009,마포구
명일정원약국,81,약국,110000,서울,110002,강동구
드림약국,81,약국,110000,서울,110010,서대문구
사랑플러스약국,81,약국,110000,서울,110014,용산구
위드팜신촌약국,81,약국,110000,서울,110010,서대문구
하늘약국,81,약국,110000,서울,110003,강서구
21C세계로약국,81,약국,110000,서울,110003,강서구
매일약국,81,약국,110000,서울,110024,강북구
토마토약국,81,약국,230000,대구,230007,대구달서구
열린약국,81,약국,370000,경북,371000,경산시
동아한마음약국,81,약국,240000,광주,240005,광주남구
새우리약국,81,약국,310000,경기,310603,수원팔달구
프라자약국,81,약국,310000,경기,312400,안성시
부활약국,81,약국,110000,서울,110001,강남구
메디칼희민약국,81,약국,110000,서울,110001,강남구
민생약국,81,약국,110000,서울,110001,강남구
새휘정약국,81,약국,110000,서울,110001,강남구
영지약국,81,약국,110000,서울,110001,강남구
새생명약국,81,약국,110000,서울,110001,강남구
호원약국,81,약국,110000,서울,110001,강남구
영미약국,81,약국,310000,경기,312003,용인처인구
가산메디칼약국,81,약국,220000,인천,220006,인천남동구
종로약국,81,약국,310000,경기,310300,부천시
동탄메디칼약국,81,약국,310000,경기,312500,화성시
실로암약국,81,약국,220000,인천,220006,인천남동구
푸른약국,81,약국,310000,경기,311500,남양주시
프라자약국,81,약국,310000,경기,312200,파주시
가까운독수리약국,81,약국,310000,경기,312001,용인기흥구
그린약국,81,약국,220000,인천,220006,인천남동구
삼영약국,81,약국,310000,경기,310603,수원팔달구
하얀약국,81,약국,310000,경기,312600,광주시
위드유온누리약국,81,약국,310000,경기,312300,김포시
프라자약국,81,약국,220000,인천,220005,인천서구
근약국,81,약국,310000,경기,312700,양주시
새싹약국,81,약국,310000,경기,310604,수원영통구
고은약국,81,약국,220000,인천,220006,인천남동구
우리약국,81,약국,310000,경기,311102,안산상록구
신성온누리약국,81,약국,310000,경기,312400,안성시
우리들약국,81,약국,310000,경기,310402,성남중원구
신세계온누리약국,81,약국,310000,경기,310702,안양동안구
양지약국,81,약국,220000,인천,220006,인천남동구
아산약국,81,약국,310000,경기,312100,이천시
소망약국,81,약국,220000,인천,220003,인천부평구
드림약국,81,약국,310000,경기,310601,수원권선구
우리들약국,81,약국,310000,경기,310602,수원장안구
삼성약국,81,약국,310000,경기,310603,수원팔달구
분당새봄약국,81,약국,310000,경기,310403,성남분당구
별약국,81,약국,310000,경기,311901,고양덕양구
수아약국,81,약국,310000,경기,310300,부천시
훼미리약국,81,약국,220000,인천,220006,인천남동구
보건약국,81,약국,310000,경기,310200,동두천시
유니약국,81,약국,310000,경기,310601,수원권선구
정문약국,81,약국,310000,경기,310403,성남분당구
열린약국,81,약국,220000,인천,220001,인천미추홀구
스마트약국,81,약국,310000,경기,310601,수원권선구
동민약국,81,약국,310000,경기,312600,광주시
한우리약국,81,약국,310000,경기,311600,의왕시
중앙온누리약국,81,약국,220000,인천,220008,인천계양구
한미약국,81,약국,310000,경기,311300,하남시
서울무지개약국,81,약국,310000,경기,311800,오산시
지우약국,81,약국,310000,경기,311901,고양덕양구
조일약국,81,약국,310000,경기,311500,남양주시
김약국,81,약국,310000,경기,310800,의정부시
발안남서약국,81,약국,310000,경기,312500,화성시
송도신세계약국,81,약국,220000,인천,220007,인천연수구
꽃피는약국,81,약국,310000,경기,310403,성남분당구
튼튼약국,81,약국,310000,경기,312300,김포시
김포홈플러스약국,81,약국,310000,경기,312300,김포시
분당서현약국,81,약국,310000,경기,310403,성남분당구
동성약국,81,약국,310000,경기,312002,용인수지구
드림약국,81,약국,310000,경기,310800,의정부시
인계햇살약국,81,약국,310000,경기,310603,수원팔달구
농민약국,81,약국,310000,경기,311200,평택시
시티약국,81,약국,310000,경기,311903,고양일산동구
한결약국,81,약국,310000,경기,311300,하남시
송정우리약국,81,약국,310000,경기,312100,이천시
효성일층약국,81,약국,220000,인천,220008,인천계양구
인천메디칼약국,81,약국,220000,인천,220006,인천남동구
한결온누리약국,81,약국,310000,경기,311903,고양일산동구
맘스케어약국,81,약국,310000,경기,310403,성남분당구
백화점약국,81,약국,310000,경기,312800,포천시
다래약국,81,약국,310000,경기,312001,용인기흥구
이화약국,81,약국,310000,경기,312001,용인기흥구
착한약국,81,약국,310000,경기,312300,김포시
우리팜약국,81,약국,220000,인천,220008,인천계양구
우리약국,81,약국,310000,경기,311300,하남시
호호약국,81,약국,380000,경남,381100,양산시
미래약국,81,약국,210000,부산,210015,부산사상구
천사약국,81,약국,350000,전북,350300,익산시
세원약국,81,약국,370000,경북,370702,포항북구
성환제일약국,81,약국,340000,충남,340201,천안서북구
서래비비약국,81,약국,110000,서울,110021,서초구
호산나약국,81,약국,360000,전남,360014,영광군
성대약국,81,약국,110000,서울,110008,동작구
신동약국,81,약국,340000,충남,340002,금산군
도담약국,81,약국,310000,경기,312900,여주시
종우약국,81,약국,110000,서울,110023,광진구
명보약국,81,약국,230000,대구,230007,대구달서구
종로약국,81,약국,390000,제주,390100,서귀포시
녹십자약국,81,약국,350000,전북,350300,익산시
누리약국,81,약국,220000,인천,220008,인천계양구
명성약국,81,약국,370000,경북,370300,김천시
해인약국,81,약국,210000,부산,210004,부산진구
봄빛약국,81,약국,310000,경기,310604,수원영통구
새봄약국,81,약국,250000,대전,250001,대전유성구
